zillow_id,price,date,event_description,event_price,change,other_change,other_other_change,Unnamed: 8,Unnamed: 9
89025388,1465000.0,6/20/2009,Sold,"$994,830",$294/sqft,,,,
30606987,1350000.0,1/24/2020,Sold,"$1,350,000 (+53900%)",(+53900%),$444/sqft,,,
30606987,1350000.0,6/2/2017,Sold,"$2,500 (-75%)",(-75%),$1/sqft,,,
30606987,1350000.0,2/6/2015,Sold,"$10,000",$3/sqft,,,,
30606987,1350000.0,11/17/2014,Sold,"$10,000",$3/sqft,,,,
30606987,1350000.0,10/11/2012,Sold,"$10,000",$3/sqft,,,,
2088886725,776000.0,11/15/2018,Sold,"$776,000 (-22.3%)",(-22.3%),$829/sqft,,,
2088886725,776000.0,8/15/2018,Pending sale,"$999,000","$1,067/sqft",,,,
2088886725,776000.0,6/27/2018,Listed for sale,"$999,000","$1,067/sqft",,,,
2077935312,239000.0,3/18/2021,Price change,"$239,000 (-4%)",(-4%),$598/sqft,,,
2077935312,239000.0,9/8/2020,Listed for sale,"$249,000",$623/sqft,,,,
32274919,460000.0,10/20/2020,Sold,"$460,000 (-5.9%)",(-5.9%),$370/sqft,,,
32274919,460000.0,8/28/2020,Listing removed,"$489,000",$394/sqft,,,,
32274919,460000.0,2/10/2020,Listed for sale,"$489,000 (+276.2%)",(+276.2%),$394/sqft,,,
32274919,460000.0,2/22/1999,Sold,"$130,000",$105/sqft,,,,
2080380463,680000.0,3/11/2021,Sold,"$680,000 (-2.9%)",(-2.9%),$531/sqft,,,
2080380463,680000.0,2/17/2021,Pending sale,"$700,000",$547/sqft,,,,
2080380463,680000.0,10/1/2020,Price change,"$700,000 (-9.7%)",(-9.7%),$547/sqft,,,
2080380463,680000.0,8/18/2020,Price change,"$775,000 (-3%)",(-3%),$605/sqft,,,
2080380463,680000.0,7/27/2020,Price change,"$798,888 (-0.8%)",(-0.8%),$624/sqft,,,
2080380463,680000.0,7/9/2020,Price change,"$805,000 (-2.1%)",(-2.1%),$629/sqft,,,
2080380463,680000.0,7/3/2020,Price change,"$822,500 (-0.3%)",(-0.3%),$643/sqft,,,
116085233,215000.0,9/26/2018,Sold,"$215,000 (+47.3%)",(+47.3%),,,,
116085233,215000.0,11/20/2012,Sold,"$146,000",,,,,
30658773,399000.0,11/25/2020,Listed for sale,"$399,000 (+141.8%)",(+141.8%),,,,
30658773,399000.0,11/25/1996,Sold,"$165,000",,,,,
2072712754,649000.0,3/12/2021,Listed for sale,"$649,000","$1,029/sqft",,,,
32069174,775000.0,7/17/2019,Sold,"$775,000",$570/sqft,,,,
124110941,405000.0,9/3/2019,Sold,"$405,000 (-2.4%)",(-2.4%),$300/sqft,,,
124110941,405000.0,6/7/2019,Pending sale,"$415,000",$307/sqft,,,,
124110941,405000.0,4/4/2019,Listed for sale,"$415,000 (+5.7%)",(+5.7%),$307/sqft,,,
124110941,405000.0,7/27/2015,Sold,"$392,730",$291/sqft,,,,
2077805575,700000.0,1/22/2021,Listed for sale,"$750,000 (+7.1%)",(+7.1%),"$1,250/sqft",,,
2077805575,700000.0,1/11/2021,Price change,"$2,500 (-9.1%)",(-9.1%),$4/sqft,,,
2077805575,700000.0,11/9/2020,Sold,"$700,000","$1,167/sqft",,,,
2077805575,700000.0,9/18/2020,Listed for sale,"$700,000","$1,167/sqft",,,,
117451298,840000.0,11/15/2020,Listing removed,"$2,995",,,,,
117451298,840000.0,5/1/2018,Sold,"$840,000 (-1.8%)",(-1.8%),$928/sqft,,,
117451298,840000.0,2/23/2018,Pending sale,"$855,500",$945/sqft,,,,
117451298,840000.0,10/18/2017,Listed for sale,"$855,500 (+26.7%)",(+26.7%),$945/sqft,,,
117451298,840000.0,7/31/2014,Sold,"$675,000 (+5.6%)",(+5.6%),$746/sqft,,,
2072877814,1200000.0,4/13/2021,Price change,"$1,200,000 (-6.8%)",(-6.8%),,,,
2072877814,1200000.0,3/17/2021,Price change,"$1,288,000 (-7.2%)",(-7.2%),,,,
2072877814,1200000.0,3/8/2021,Listed for sale,"$1,388,000",,,,,
30600423,1367100.0,2/20/2020,Sold,"$1,367,100 (+5.6%)",(+5.6%),$760/sqft,,,
30600423,1367100.0,2/3/2020,Listing removed,"$1,295,000",$719/sqft,,,,
30600423,1367100.0,10/9/2019,Pending sale,"$1,295,000",$719/sqft,,,,
30600423,1367100.0,9/4/2019,Listed for sale,"$1,295,000",$719/sqft,,,,
30600423,1367100.0,7/30/2019,Listing removed,"$1,295,000",$719/sqft,,,,
30600423,1367100.0,7/22/2019,Price change,"$1,295,000 (-4%)",(-4%),$719/sqft,,,
30600423,1367100.0,6/5/2019,Price change,"$1,349,000 (-2.2%)",(-2.2%),$749/sqft,,,
32170756,625000.0,10/28/2020,Sold,"$625,000 (+13.6%)",(+13.6%),$593/sqft,,,
32170756,625000.0,3/23/2020,Sold,"$550,000 (-6.8%)",(-6.8%),$522/sqft,,,
32170756,625000.0,12/6/2019,Listing removed,"$589,900",$560/sqft,,,,
32170756,625000.0,10/24/2019,Listed for sale,"$589,900",$560/sqft,,,,
2127122509,740000.0,7/1/2019,Sold,"$740,000 (-1.1%)",(-1.1%),$487/sqft,,,
2127122509,740000.0,4/23/2019,Listing removed,"$748,000",$492/sqft,,,,
2127122509,740000.0,3/28/2019,Listed for sale,"$748,000 (+29.2%)",(+29.2%),$492/sqft,,,
2127122509,740000.0,11/24/2011,Listing removed,"$578,888",$381/sqft,,,,
2127122509,740000.0,9/15/2011,Price change,"$578,888 (-2.7%)",(-2.7%),$381/sqft,,,
2127122509,740000.0,7/23/2011,Price change,"$595,000 (+10.4%)",(+10.4%),$391/sqft,,,
2127122509,740000.0,6/12/2011,Price change,"$539,000 (-5.3%)",(-5.3%),$355/sqft,,,
32134660,650000.0,3/30/2021,Listing removed,"$3,200",$2/sqft,,,,
32134660,650000.0,3/19/2020,Sold,"$650,000 (-3.7%)",(-3.7%),$451/sqft,,,
32134660,650000.0,3/10/2020,Listing removed,"$675,000",$469/sqft,,,,
32134660,650000.0,2/7/2020,Pending sale,"$675,000",$469/sqft,,,,
32134660,650000.0,1/8/2020,Listed for sale,"$675,000",$469/sqft,,,,
32134660,650000.0,12/26/2019,Pending sale,"$675,000",$469/sqft,,,,
32305928,375000.0,3/4/2020,Sold,"$375,000 (-6%)",(-6%),$237/sqft,,,
32305928,375000.0,10/11/2019,Listing removed,"$398,859",$252/sqft,,,,
32305928,375000.0,10/9/2019,Price change,"$398,859 (+0.1%)",(+0.1%),$252/sqft,,,
32305928,375000.0,10/7/2019,Price change,"$398,612 (+0%)",(+0%),$252/sqft,,,
32305928,375000.0,10/6/2019,Price change,"$398,455 (+0.2%)",(+0.2%),$252/sqft,,,
32305928,375000.0,10/2/2019,Price change,"$397,575 (+0.1%)",(+0.1%),$251/sqft,,,
32305928,375000.0,9/30/2019,Price change,"$397,101 (+0%)",(+0%),$251/sqft,,,
2075419455,320000.0,1/29/2021,Listed for sale,"$320,000",,,,,
31966105,825000.0,8/24/2018,Sold,"$825,000",$420/sqft,,,,
2072188284,359000.0,3/28/2021,Listed for sale,"$359,000",$359/sqft,,,,
31938588,1390000.0,11/1/2020,Listing removed,"$1,900",,,,,
31938588,1390000.0,2/11/2020,Sold,"$1,390,000 (-10.2%)",(-10.2%),$622/sqft,,,
31938588,1390000.0,5/29/2019,Listing removed,"$1,548,000",$693/sqft,,,,
31938588,1390000.0,4/11/2019,Listed for sale,"$1,548,000",$693/sqft,,,,
122556250,385000.0,1/14/2021,Listed for sale,"$420,000 (+9.1%)",(+9.1%),$933/sqft,,,
122556250,385000.0,11/8/2018,Sold,"$385,000 (-7.9%)",(-7.9%),$856/sqft,,,
122556250,385000.0,10/29/2018,Listing removed,"$418,000",$929/sqft,,,,
122556250,385000.0,9/13/2018,Pending sale,"$418,000",$929/sqft,,,,
122556250,385000.0,7/3/2018,Price change,"$418,000 (-2.3%)",(-2.3%),$929/sqft,,,
122556250,385000.0,6/11/2018,Listed for sale,"$428,000 (+25.9%)",(+25.9%),$951/sqft,,,
122556250,385000.0,11/25/2014,Sold,"$340,000",$756/sqft,,,,
249766708,316575.0,8/29/2018,Sold,"$316,575",$473/sqft,,,,
30583652,1520000.0,5/12/2020,Sold,"$1,520,000 (+66.1%)",(+66.1%),$184/sqft,,,
30583652,1520000.0,11/21/2017,Sold,"$915,000",$111/sqft,,,,
30724663,1200000.0,12/19/2019,Sold,"$1,200,000 (+50.2%)",(+50.2%),$357/sqft,,,
30724663,1200000.0,7/11/2011,Listing removed,"$799,000",$237/sqft,,,,
30724663,1200000.0,7/3/2011,Listed for sale,"$799,000",$237/sqft,,,,
32346758,665000.0,3/30/2020,Sold,"$665,000 (-3.3%)",(-3.3%),$296/sqft,,,
32346758,665000.0,12/20/2019,Listing removed,"$688,000",$306/sqft,,,,
32346758,665000.0,10/30/2019,Price change,"$688,000 (-1.6%)",(-1.6%),$306/sqft,,,
32346758,665000.0,10/15/2019,Price change,"$699,000 (-4%)",(-4%),$311/sqft,,,
32346758,665000.0,9/17/2019,Price change,"$728,000 (-2.8%)",(-2.8%),$324/sqft,,,
32346758,665000.0,8/14/2019,Listed for sale,"$749,000 (+205.7%)",(+205.7%),$333/sqft,,,
32346758,665000.0,3/13/2003,Sold,"$245,000",$109/sqft,,,,
79741014,500000.0,5/25/2018,Sold,"$500,000 (+2.5%)",(+2.5%),$714/sqft,,,
79741014,500000.0,5/1/2018,Listing removed,"$488,000",$697/sqft,,,,
79741014,500000.0,1/10/2018,Price change,"$488,000 (+77.5%)",(+77.5%),$697/sqft,,,
79741014,500000.0,11/27/2017,Listed for sale,"$275,000 (-58%)",(-58%),$393/sqft,,,
79741014,500000.0,4/17/2008,Sold,"$655,000 (+523.8%)",(+523.8%),$936/sqft,,,
79741014,500000.0,4/26/2004,Sold,"$105,000 (+1650%)",(+1650%),$150/sqft,,,
79741014,500000.0,8/16/1996,Sold,"$6,000",$9/sqft,,,,
114163307,495000.0,2/24/2021,Listing removed,"$1,575",$2/sqft,,,,
114163307,495000.0,2/3/2021,Price change,"$1,575 (-1.6%)",(-1.6%),$2/sqft,,,
114163307,495000.0,9/10/2019,Sold,"$495,000 (-0.8%)",(-0.8%),$604/sqft,,,
114163307,495000.0,6/6/2019,Listing removed,"$499,000",$609/sqft,,,,
114163307,495000.0,6/4/2019,Pending sale,"$499,000",$609/sqft,,,,
114163307,495000.0,4/23/2019,Listed for sale,"$499,000 (+2.9%)",(+2.9%),$609/sqft,,,
32311495,1899000.0,1/26/2021,Price change,"$1,899,000 (-9.6%)",(-9.6%),$513/sqft,,,
32311495,1899000.0,11/9/2020,Listed for sale,"$2,100,000 (+351.6%)",(+351.6%),$568/sqft,,,
32311495,1899000.0,6/1/2004,Sold,"$465,000",$126/sqft,,,,
29786365,684896.0,3/13/2019,Sold,"$570,000",$271/sqft,,,,
245410196,235000.0,3/23/2020,Sold,"$235,000",$1/sqft,,,,
245410196,235000.0,11/21/2019,Sold,"$235,000",$1/sqft,,,,
31553898,585000.0,3/8/2021,Sold,"$585,000 (+2.6%)",(+2.6%),$12/sqft,,,
31553898,585000.0,12/24/2019,Sold,"$570,000 (-15.6%)",(-15.6%),$12/sqft,,,
31553898,585000.0,9/30/2019,Sold,"$675,000 (+84.9%)",(+84.9%),$14/sqft,,,
31553898,585000.0,4/30/2019,Sold,"$365,000 (-51.6%)",(-51.6%),$8/sqft,,,
31553898,585000.0,1/19/2018,Sold,"$754,000 (+33.5%)",(+33.5%),$16/sqft,,,
31553898,585000.0,12/5/2017,Sold,"$565,000 (+16.5%)",(+16.5%),$12/sqft,,,
31553898,585000.0,7/19/2017,Sold,"$485,000 (+62.2%)",(+62.2%),$10/sqft,,,
31937378,1800000.0,2/23/2021,Listed for sale,"$1,800,000","$1,023/sqft",,,,
245476572,411000.0,4/17/2019,Sold,"$411,000 (+77.9%)",(+77.9%),$3/sqft,,,
245476572,411000.0,12/9/2014,Sold,"$231,000 (-38.4%)",(-38.4%),$1/sqft,,,
245476572,411000.0,3/28/2014,Sold,"$375,000 (+175.7%)",(+175.7%),$2/sqft,,,
245476572,411000.0,2/25/2013,Sold,"$136,000",$1/sqft,,,,
30659005,515000.0,2/21/2019,Sold,"$515,000",$248/sqft,,,,
305329277,630000.0,11/13/2019,Sold,"$630,000",,,,,
2088617614,450000.0,7/16/2018,Listed for sale,"$450,000",,,,,
143737415,16121.0,9/30/2019,Sold,"$16,121",,,,,
2072872058,222000.0,3/8/2021,Listed for sale,"$222,000",,,,,
79735340,450000.0,11/1/2020,Listed for sale,"$450,000 (+200%)",(+200%),$225/sqft,,,
79735340,450000.0,7/13/2015,Listing removed,"$150,000",$75/sqft,,,,
79735340,450000.0,7/9/2015,Listed for sale,"$150,000 (-70.5%)",(-70.5%),$75/sqft,,,
79735340,450000.0,8/21/2009,Sold,"$508,800 (-9.1%)",(-9.1%),$254/sqft,,,
79735340,450000.0,2/11/2008,Sold,"$560,000",$280/sqft,,,,
92344932,2595000.0,2/18/2020,Sold,"$2,595,000 (+224.4%)",(+224.4%),,,,
92344932,2595000.0,9/23/2015,Sold,"$800,000 (+48.4%)",(+48.4%),,,,
92344932,2595000.0,5/26/2010,Sold,"$539,000",,,,,
219661270,1395000.0,3/8/2021,Listed for sale,"$1,395,000 (+2.2%)",(+2.2%),"$1,768/sqft",,,
219661270,1395000.0,3/2/2017,Sold,"$1,365,237","$1,730/sqft",,,,
245057583,2370289.0,6/6/2019,Sold,"$2,370,289 (-5.2%)",(-5.2%),"$1,508/sqft",,,
245057583,2370289.0,3/20/2019,Pending sale,"$2,500,000","$1,590/sqft",,,,
245057583,2370289.0,11/26/2018,Listed for sale,"$2,500,000","$1,590/sqft",,,,
31968364,710000.0,10/4/2019,Sold,"$710,000 (-8.4%)",(-8.4%),$355/sqft,,,
31968364,710000.0,8/1/2019,Listing removed,"$775,000",$388/sqft,,,,
31968364,710000.0,6/3/2019,Price change,"$775,000 (+2.1%)",(+2.1%),$388/sqft,,,
31968364,710000.0,4/26/2019,Price change,"$759,000 (-2.1%)",(-2.1%),$380/sqft,,,
31968364,710000.0,3/27/2019,Price change,"$775,000 (-3%)",(-3%),$388/sqft,,,
31968364,710000.0,2/25/2019,Listed for sale,"$799,000 (+356.6%)",(+356.6%),$400/sqft,,,
31968364,710000.0,6/16/1997,Sold,"$175,000 (+50.9%)",(+50.9%),$88/sqft,,,
2072761702,405000.0,3/10/2021,Listed for sale,"$405,000",$736/sqft,,,,
69509978,2067500.0,8/14/2019,Sold,"$2,067,500 (-5.8%)",(-5.8%),"$1,702/sqft",,,
69509978,2067500.0,7/8/2019,Pending sale,"$2,195,000","$1,807/sqft",,,,
69509978,2067500.0,4/1/2019,Price change,"$2,195,000 (-3.5%)",(-3.5%),"$1,807/sqft",,,
69509978,2067500.0,2/25/2019,Price change,"$2,275,000 (-4.2%)",(-4.2%),"$1,872/sqft",,,
69509978,2067500.0,1/4/2019,Price change,"$2,375,000 (-4.8%)",(-4.8%),"$1,955/sqft",,,
69509978,2067500.0,9/4/2018,Price change,"$2,495,000 (-3.9%)",(-3.9%),"$2,053/sqft",,,
69509978,2067500.0,6/25/2018,Price change,"$2,595,000 (-3.7%)",(-3.7%),"$2,136/sqft",,,
244449160,255000.0,8/7/2018,Sold,"$255,000 (-1.9%)",(-1.9%),$232/sqft,,,
244449160,255000.0,4/12/2018,Listing removed,"$259,900",$236/sqft,,,,
244449160,255000.0,4/6/2018,Listed for sale,"$259,900",$236/sqft,,,,
59820366,420000.0,12/16/2020,Sold,"$420,000 (-2.1%)",(-2.1%),$350/sqft,,,
59820366,420000.0,10/2/2020,Listing removed,"$429,000",$358/sqft,,,,
59820366,420000.0,9/1/2020,Listed for sale,"$429,000 (+95%)",(+95%),$358/sqft,,,
59820366,420000.0,9/4/2002,Sold,"$220,035",$183/sqft,,,,
244854717,12000000.0,6/1/2018,Sold,"$12,000,000 (-0.8%)",(-0.8%),"$3,988/sqft",,,
244854717,12000000.0,4/12/2018,Pending sale,"$12,100,000","$4,021/sqft",,,,
244854717,12000000.0,2/8/2018,Listed for sale,"$12,100,000","$4,021/sqft",,,,
119911507,2771000.0,7/3/2019,Sold,"$2,771,000 (+0.8%)",(+0.8%),,,,
119911507,2771000.0,6/20/2019,Listing removed,"$2,750,000",,,,,
119911507,2771000.0,3/22/2019,Pending sale,"$2,750,000",,,,,
119911507,2771000.0,2/20/2019,Price change,"$2,750,000 (-4.3%)",(-4.3%),,,,
119911507,2771000.0,1/25/2019,Listed for sale,"$2,875,000 (-2.4%)",(-2.4%),,,,
119911507,2771000.0,12/1/2018,Listing removed,"$2,945,000",,,,,
119911507,2771000.0,9/4/2018,Listed for sale,"$2,945,000 (-7.8%)",(-7.8%),,,,
245047080,479000.0,4/8/2021,Price change,"$479,000 (-1%)",(-1%),$456/sqft,,,
245047080,479000.0,4/3/2021,Price change,"$484,000 (-1%)",(-1%),$461/sqft,,,
245047080,479000.0,9/8/2020,Price change,"$489,000 (-3.9%)",(-3.9%),$466/sqft,,,
245047080,479000.0,7/18/2020,Listed for sale,"$509,000",$485/sqft,,,,
30778335,567000.0,12/10/2019,Sold,"$567,000 (-11.3%)",(-11.3%),$454/sqft,,,
30778335,567000.0,10/7/2019,Pending sale,"$639,000",$512/sqft,,,,
30778335,567000.0,8/8/2019,Price change,"$639,000 (-3%)",(-3%),$512/sqft,,,
30778335,567000.0,5/28/2019,Price change,"$659,000 (-2.4%)",(-2.4%),$528/sqft,,,
30778335,567000.0,10/16/2018,Price change,"$674,999 (-3.4%)",(-3.4%),$541/sqft,,,
30778335,567000.0,8/22/2018,Listed for sale,"$699,000",$560/sqft,,,,
244721601,869000.0,4/14/2021,Price change,"$869,000 (-6.1%)",(-6.1%),$8/sqft,,,
244721601,869000.0,3/11/2021,Listed for sale,"$925,000",$9/sqft,,,,
244721601,869000.0,7/24/2019,Listing removed,"$4,600",,,,,
244721601,869000.0,7/16/2019,Price change,"$4,600 (+2.2%)",(+2.2%),,,,
244721601,869000.0,5/9/2019,Listing removed,"$4,500",,,,,
31942208,987000.0,1/20/2021,Sold,"$987,000 (-5.9%)",(-5.9%),$623/sqft,,,
31942208,987000.0,9/8/2020,Pending sale,"$1,049,000",$662/sqft,,,,
31942208,987000.0,7/16/2020,Listed for sale,"$1,049,000",$662/sqft,,,,
2080687091,235000.0,3/11/2020,Listing removed,"$250,000",$585/sqft,,,,
2080687091,235000.0,3/10/2020,Pending sale,"$250,000",$585/sqft,,,,
2080687091,235000.0,3/10/2020,Listed for sale,"$250,000 (+6.4%)",(+6.4%),$585/sqft,,,
2080687091,235000.0,2/4/2020,Sold,"$235,000",$550/sqft,,,,
244785033,1195000.0,1/8/2021,Price change,"$1,195,000 (-8%)",(-8%),$10/sqft,,,
244785033,1195000.0,12/2/2019,Listed for sale,"$1,299,000",$11/sqft,,,,
29830008,870000.0,5/13/2020,Sold,"$870,000 (+2.4%)",(+2.4%),$369/sqft,,,
29830008,870000.0,4/29/2020,Listed for sale,"$850,000",$361/sqft,,,,
29830008,870000.0,3/29/2020,Listing removed,"$850,000",$361/sqft,,,,
29830008,870000.0,1/9/2020,Pending sale,"$850,000",$361/sqft,,,,
29830008,870000.0,11/18/2019,Listed for sale,"$850,000 (+62.1%)",(+62.1%),$361/sqft,,,
29830008,870000.0,7/6/2018,Sold,"$524,399 (+11.8%)",(+11.8%),$223/sqft,,,
29830008,870000.0,8/22/2014,Listing removed,"$469,000",$199/sqft,,,,
2079086405,1390000.0,12/14/2020,Sold,"$1,390,000 (-6.6%)",(-6.6%),$623/sqft,,,
2079086405,1390000.0,8/8/2020,Listing removed,"$1,488,888",$667/sqft,,,,
2079086405,1390000.0,7/24/2020,Pending sale,"$1,488,888",$667/sqft,,,,
2079086405,1390000.0,6/17/2020,Listed for sale,"$1,488,888",$667/sqft,,,,
31906252,354900.0,9/5/2018,Sold,"$354,900",$237/sqft,,,,
31906252,354900.0,8/7/2018,Listing removed,"$354,900",$237/sqft,,,,
31906252,354900.0,8/6/2018,Pending sale,"$354,900",$237/sqft,,,,
31906252,354900.0,6/27/2018,Listed for sale,"$354,900 (+77.5%)",(+77.5%),$237/sqft,,,
31906252,354900.0,4/23/2018,Sold,"$200,000",$134/sqft,,,,
32124699,645000.0,5/16/2019,Sold,"$645,000 (+230.8%)",(+230.8%),$480/sqft,,,
32124699,645000.0,2/3/1999,Sold,"$195,000 (+30%)",(+30%),$145/sqft,,,
32124699,645000.0,7/17/1997,Sold,"$150,000",$112/sqft,,,,
300140555,1392750.0,7/30/2019,Sold,"$1,392,750",,,,,
321902900,3547260.0,8/26/2019,Sold,"$3,547,260","$3,139/sqft",,,,
29830829,525000.0,12/31/2018,Sold,"$525,000",$311/sqft,,,,
29830829,525000.0,12/15/2018,Listing removed,"$525,000",$311/sqft,,,,
29830829,525000.0,11/5/2018,Pending sale,"$525,000",$311/sqft,,,,
29830829,525000.0,8/23/2018,Price change,"$525,000 (-0.9%)",(-0.9%),$311/sqft,,,
29830829,525000.0,3/27/2018,Listed for sale,"$530,000 (+0.2%)",(+0.2%),$314/sqft,,,
29830829,525000.0,8/1/2017,Listing removed,"$529,001",$313/sqft,,,,
29830829,525000.0,7/25/2017,Price change,"$529,001 (+0%)",(+0%),$313/sqft,,,
245002365,3500000.0,3/13/2021,Listed for sale,"$3,500,000",$18/sqft,,,,
32071386,130000.0,6/22/2018,Sold,"$130,000 (-80.9%)",(-80.9%),$98/sqft,,,
32071386,130000.0,6/29/2010,Sold,"$680,000",$510/sqft,,,,
215954578,325000.0,1/14/2020,Sold,"$325,000 (+0%)",(+0%),$361/sqft,,,
215954578,325000.0,10/7/2019,Pending sale,"$324,900",$361/sqft,,,,
215954578,325000.0,9/19/2019,Listed for sale,"$324,900 (+51.1%)",(+51.1%),$361/sqft,,,
215954578,325000.0,7/7/2009,Sold,"$215,000",$239/sqft,,,,
2078020173,489000.0,4/1/2021,Price change,"$489,000 (-2%)",(-2%),$425/sqft,,,
2078020173,489000.0,11/10/2020,Price change,"$499,000 (-5%)",(-5%),$434/sqft,,,
2078020173,489000.0,10/16/2020,Listed for sale,"$525,000 (+1.2%)",(+1.2%),$457/sqft,,,
2078020173,489000.0,10/6/2020,Pending sale,"$519,000",$451/sqft,,,,
2078020173,489000.0,9/1/2020,Listed for sale,"$519,000",$451/sqft,,,,
29807200,200000.0,5/8/2019,Sold,"$200,000 (+81.8%)",(+81.8%),$255/sqft,,,
29807200,200000.0,6/13/2009,Sold,"$110,000",$140/sqft,,,,
29807200,200000.0,1/11/2006,Sold,"$110,000",$140/sqft,,,,
244471269,120000.0,4/30/2020,Sold,"$120,000 (-4%)",(-4%),$120/sqft,,,
244471269,120000.0,3/30/2020,Listed for sale,"$125,000",$125/sqft,,,,
244471269,120000.0,11/5/2019,Listing removed,"$125,000",$125/sqft,,,,
244471269,120000.0,9/24/2019,Price change,"$125,000 (+19%)",(+19%),$125/sqft,,,
244471269,120000.0,9/18/2019,Price change,"$105,000 (-13.9%)",(-13.9%),$105/sqft,,,
244471269,120000.0,9/11/2019,Price change,"$122,000 (-2.4%)",(-2.4%),$122/sqft,,,
244471269,120000.0,8/15/2019,Listed for sale,"$125,000",$125/sqft,,,,
79744020,375000.0,11/13/2018,Sold,"$375,000",$213/sqft,,,,
244815086,500000.0,12/18/2018,Sold,"$500,000 (+0.4%)",(+0.4%),$53/sqft,,,
244815086,500000.0,10/12/2018,Pending sale,"$498,000",$53/sqft,,,,
244815086,500000.0,9/6/2018,Listed for sale,"$498,000",$53/sqft,,,,
31968218,225000.0,1/2/2020,Sold,"$225,000 (-54.1%)",(-54.1%),$111/sqft,,,
31968218,225000.0,9/29/2011,Sold,"$490,000 (-2%)",(-2%),$241/sqft,,,
31968218,225000.0,8/30/2011,Listing removed,"$499,999",$246/sqft,,,,
31968218,225000.0,5/18/2011,Price change,"$499,999 (-2%)",(-2%),$246/sqft,,,
31968218,225000.0,5/6/2011,Listed for sale,"$510,000 (+148.8%)",(+148.8%),$251/sqft,,,
31968218,225000.0,3/22/2011,Sold,"$205,000",$101/sqft,,,,
321904116,2450000.0,4/19/2021,Pending sale,"$2,450,000","$1,816/sqft",,,,
321904116,2450000.0,2/16/2021,Price change,"$2,450,000 (-11.2%)",(-11.2%),"$1,816/sqft",,,
321904116,2450000.0,2/9/2021,Listed for sale,"$2,760,000","$2,046/sqft",,,,
32031224,1240000.0,7/17/2020,Sold,"$1,240,000 (+3.5%)",(+3.5%),$600/sqft,,,
32031224,1240000.0,3/25/2020,Listing removed,"$1,198,000",$579/sqft,,,,
32031224,1240000.0,3/7/2020,Listed for sale,"$1,198,000",$579/sqft,,,,
2072709272,259000.0,3/12/2021,Listed for sale,"$259,000",,,,,
80391141,299000.0,4/18/2021,Listing removed,"$299,000",,,,,
80391141,299000.0,2/22/2021,Listed for sale,"$299,000 (+160%)",(+160%),,,,
80391141,299000.0,9/11/2012,Sold,"$115,000 (-3.4%)",(-3.4%),,,,
80391141,299000.0,5/22/2012,Pending sale,"$119,000",,,,,
80391141,299000.0,3/15/2012,Price change,"$119,000 (-14.4%)",(-14.4%),,,,
80391141,299000.0,11/24/2011,Listed for sale,"$139,000",,,,,
29778246,313065.0,6/5/2020,Sold,"$313,065 (-45.6%)",(-45.6%),$417/sqft,,,
29778246,313065.0,10/11/2019,Sold,"$575,000 (+15%)",(+15%),$767/sqft,,,
29778246,313065.0,7/17/2019,Sold,"$500,000 (+65.7%)",(+65.7%),$667/sqft,,,
29778246,313065.0,2/25/2019,Sold,"$301,835 (+9.8%)",(+9.8%),$402/sqft,,,
29778246,313065.0,10/16/2018,Sold,"$275,000 (+30.6%)",(+30.6%),$367/sqft,,,
29778246,313065.0,4/27/2018,Sold,"$210,530 (-54.4%)",(-54.4%),$281/sqft,,,
29778246,313065.0,9/26/2017,Sold,"$461,293 (+19.8%)",(+19.8%),$615/sqft,,,
32366292,790000.0,10/29/2018,Sold,"$790,000 (-1.2%)",(-1.2%),$357/sqft,,,
32366292,790000.0,6/2/2018,Listing removed,"$799,900",$361/sqft,,,,
32366292,790000.0,5/4/2018,Pending sale,"$799,900",$361/sqft,,,,
32366292,790000.0,4/3/2018,Price change,"$799,900 (-7.5%)",(-7.5%),$361/sqft,,,
32366292,790000.0,3/7/2018,Price change,"$865,000 (-3.4%)",(-3.4%),$391/sqft,,,
32366292,790000.0,3/6/2018,Listed for sale,"$895,000",$404/sqft,,,,
32287671,210000.0,7/27/2020,Sold,"$210,000 (-49.6%)",(-49.6%),$155/sqft,,,
32287671,210000.0,10/15/2019,Sold,"$416,910 (+4169000%)",(+4169000%),$308/sqft,,,
32287671,210000.0,12/28/2017,Sold,$10 (-100%),(-100%),,,,
32287671,210000.0,9/22/2005,Sold,"$327,000 (+109.6%)",(+109.6%),$242/sqft,,,
32287671,210000.0,6/1/2000,Sold,"$156,000 (+95%)",(+95%),$115/sqft,,,
32287671,210000.0,4/19/2000,Sold,"$80,000",$59/sqft,,,,
245359032,1220000.0,1/3/2019,Sold,"$1,220,000 (+9.3%)",(+9.3%),,,,
245359032,1220000.0,7/27/2017,Sold,"$1,115,898",,,,,
252272540,170000.0,2/20/2019,Sold,"$170,000",,,,,
244459335,169000.0,2/26/2021,Listed for sale,"$169,000",$270/sqft,,,,
79720271,2750000.0,4/16/2021,Listed for sale,"$2,750,000",,,,,
32186789,405000.0,7/25/2018,Listing removed,"$2,300",,,,,
32186789,405000.0,7/9/2018,Listing removed,"$439,000",$559/sqft,,,,
32186789,405000.0,5/1/2018,Listed for sale,"$439,000 (+8.4%)",(+8.4%),$559/sqft,,,
32186789,405000.0,4/27/2018,Sold,"$405,000 (-1%)",(-1%),$515/sqft,,,
32186789,405000.0,2/16/2018,Listing removed,"$409,000",$520/sqft,,,,
